"","PUMA00","PUMA10","ADJINC","AGEP","CIT","COW","ENG","FER","INTP","JWMNP","LANX","MAR","MIG","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","ANC1P05","ANC1P12","DECADE","DIS","ESR","FOD1P","HICOV","NATIVITY","NOP","OCCP10","OCCP12","PERNP","PINCP","POBP05","POBP12","PRIVCOV","PUBCOV","RAC1P","SCIENGP","WAOB","FENGP","PWGTP"
"162",6108,-9,1094136,40,5,NA,3,1,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,1,0,2,0,0,0,NA,750,-9,7,2,6,NA,2,2,NA,"","",0,0,217,-9,2,2,6,NA,4,0,11
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",4900,-9,1094136,39,1,1,NA,2,0,15,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,85000,40,26,-9,NA,2,1,1901,1,1,NA,"1860","N.A.",85000,85000,26,-9,1,2,1,2,1,0,15
"165",-9,11105,1024037,25,1,2,NA,2,0,10,2,5,1,3,5,3,3,3,0,0,0,2,19,0,2,0,0,9300,35,-9,50,NA,2,1,NA,2,1,NA,"N.A.","4940",9300,9300,-9,34,2,2,1,NA,1,0,24
"166",6125,-9,1094136,61,1,NA,NA,NA,0,NA,2,1,3,3,5,2,2,3,23000,0,0,1,16,0,1,0,0,0,NA,999,-9,NA,2,6,NA,2,1,NA,"","",0,23000,17,-9,2,2,1,NA,1,0,18
"167",-9,5912,1041654,58,4,7,1,NA,0,20,1,1,1,3,5,3,3,3,0,0,0,1,15,0,1,0,0,40000,40,-9,210,4,2,1,NA,1,2,NA,"N.A.","4210",40000,40000,-9,303,1,2,8,NA,3,0,12
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",5702,-9,1094136,53,4,1,2,NA,0,NA,1,3,3,2,1,2,1,3,0,0,0,1,19,0,1,0,0,0,NA,210,-9,4,2,3,NA,2,2,NA,"4750","N.A.",0,0,303,-9,2,2,9,NA,3,0,35
"170",5416,-9,1094136,27,1,3,NA,NA,0,NA,2,5,2,2,5,2,2,3,0,0,0,2,20,0,1,0,0,3000,10,210,-9,NA,2,6,NA,2,1,NA,"5620","N.A.",3000,3000,6,-9,2,2,8,NA,1,0,12
"171",-9,7307,1008425,23,1,1,NA,NA,0,30,2,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,5000,30,-9,811,NA,2,1,NA,2,1,NA,"N.A.","4220",5000,5000,-9,6,2,2,9,NA,1,0,33
"172",-9,11103,1008425,36,1,1,NA,NA,0,NA,2,5,1,2,5,2,2,3,0,0,0,1,20,0,1,0,8600,0,NA,-9,26,NA,2,6,NA,2,1,NA,"N.A.","4710",0,8600,-9,6,2,2,1,NA,1,0,30
"173",-9,3741,1024037,42,5,1,4,NA,0,30,1,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,33600,40,-9,211,7,2,1,NA,2,2,NA,"N.A.","4760",33600,33600,-9,303,2,2,1,NA,3,0,7
"174",-9,3712,1024037,36,5,1,4,NA,0,15,1,1,3,3,5,3,3,3,0,0,0,1,18,0,1,0,0,32000,40,-9,210,7,2,1,NA,1,2,NA,"N.A.","6520",32000,32000,-9,303,1,2,1,NA,3,0,15
"175",-9,3723,1024037,36,5,1,3,NA,0,30,1,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,15000,40,-9,291,6,2,1,NA,2,2,NA,"N.A.","7750",15000,15000,-9,303,2,2,8,NA,3,0,23
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2002,-9,1071861,32,4,1,2,2,0,30,1,3,1,3,5,3,3,3,0,0,0,1,15,0,2,0,0,15000,30,999,-9,6,2,1,NA,2,2,NA,"6050","N.A.",15000,15000,303,-9,2,2,8,NA,3,1,13
"178",-9,6508,1008425,40,5,1,2,NA,0,10,1,5,1,3,5,3,3,3,0,0,0,1,12,0,1,0,0,45000,40,-9,290,6,2,1,NA,1,2,NA,"N.A.","7900",45000,45000,-9,303,1,2,1,NA,3,0,30
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",-9,3701,1024037,36,1,1,NA,NA,0,60,2,1,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,110000,60,-9,939,NA,2,1,NA,1,1,NA,"N.A.","6420",110000,110000,-9,6,1,2,1,NA,1,0,27
"183",-9,3721,1024037,36,5,1,3,2,0,NA,1,5,1,2,1,2,1,3,0,0,0,1,14,0,2,0,0,19000,30,-9,210,7,2,3,NA,2,2,NA,"N.A.","4230",19000,19000,-9,303,2,2,1,NA,3,0,31
"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",-9,6511,1041654,35,1,1,1,2,0,7,1,1,1,3,5,2,3,3,0,0,0,1,16,0,2,0,0,38000,40,-9,999,NA,2,1,NA,1,1,NA,"N.A.","4710",38000,38000,-9,6,1,2,1,NA,1,0,23
"186",1700,-9,1094136,22,1,1,NA,NA,0,NA,2,5,3,3,5,3,3,3,0,0,0,1,18,0,1,0,0,330,20,720,-9,NA,2,6,NA,2,1,NA,"4020","N.A.",330,330,6,-9,2,2,6,NA,1,0,13
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",8114,-9,1071861,63,1,6,NA,NA,2000,55,2,1,1,3,5,3,3,3,0,0,0,1,19,8500,2,0,7900,0,7,32,-9,NA,2,1,NA,1,1,NA,"4510","N.A.",8500,18400,6,-9,1,2,1,NA,1,0,25
"190",-9,3763,1008425,52,1,1,NA,NA,0,NA,2,1,1,3,5,3,3,3,0,0,0,1,1,0,2,0,0,0,NA,-9,999,NA,1,6,NA,1,1,NA,"N.A.","4610",0,0,-9,4,1,2,8,NA,1,0,23
"191",5405,-9,1071861,29,5,1,4,1,0,NA,1,5,1,2,5,2,2,3,0,0,0,1,16,0,2,0,0,0,NA,212,-9,7,2,6,NA,1,2,NA,"4230","N.A.",0,0,303,-9,2,1,8,NA,3,0,48
"192",6108,-9,1071861,25,1,2,1,NA,0,40,1,5,1,2,5,2,2,3,0,0,0,3,21,0,1,0,0,5400,10,706,-9,NA,2,1,2300,1,1,NA,"2000","N.A.",5400,5400,6,-9,1,2,6,2,1,0,23
"193",-9,3710,1008425,58,1,NA,NA,NA,0,NA,2,5,1,3,5,3,3,3,0,0,0,1,16,0,2,8500,0,0,NA,-9,924,NA,1,6,NA,1,1,NA,"","",0,8500,-9,6,2,1,1,NA,1,0,1
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",5411,-9,1071861,48,5,1,2,NA,0,15,1,1,3,3,5,3,3,3,0,0,0,1,21,0,1,0,0,30000,60,999,-9,7,2,1,5501,1,2,NA,"5000","N.A.",30000,30000,231,-9,1,2,6,1,4,0,45
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",5600,-9,1071861,61,1,1,NA,NA,0,20,2,1,1,3,5,3,3,3,0,0,0,1,22,0,1,0,0,100000,40,32,-9,NA,2,1,5502,1,1,NA,"0710","N.A.",100000,100000,6,-9,1,2,1,1,1,0,11
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",-9,5918,1008425,24,5,1,1,NA,0,6,1,1,3,3,5,3,3,3,0,0,0,2,21,0,1,0,0,14000,24,-9,999,7,2,1,6207,2,2,NA,"N.A.","2630",14000,14000,-9,210,2,2,6,2,4,1,19
"202",-9,2300,1008425,60,1,NA,1,NA,0,NA,1,4,1,2,5,2,2,3,18600,0,0,3,21,0,2,0,0,0,NA,-9,50,NA,1,6,6107,1,1,NA,"","",0,18600,-9,31,1,2,1,2,1,0,20
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",6701,-9,1094136,65,1,NA,NA,NA,2300,NA,2,1,1,2,5,2,2,3,0,0,0,1,16,0,2,0,6000,0,NA,210,-9,NA,1,6,NA,1,1,NA,"","",0,8300,6,-9,1,1,1,NA,1,0,4
"207",-9,1905,1041654,35,5,1,1,NA,0,NA,1,3,1,3,5,3,3,3,0,0,0,1,1,0,1,0,0,9000,40,-9,999,6,2,2,NA,1,2,NA,"N.A.","0205",9000,9000,-9,312,1,2,1,NA,3,1,17
"208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",-9,1301,1024037,40,5,1,2,NA,0,144,1,3,1,3,5,3,3,3,0,0,0,1,7,0,1,0,0,30000,40,-9,226,6,2,1,NA,2,2,NA,"N.A.","6230",30000,30000,-9,312,2,2,1,NA,3,0,32
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",-9,7109,1008425,26,5,1,1,2,0,NA,1,5,1,2,1,2,1,3,900,0,0,1,16,0,2,0,0,800,25,-9,210,6,2,3,NA,1,2,NA,"N.A.","7750",800,1700,-9,303,2,1,1,NA,3,0,42
"212",2801,-9,1071861,64,1,7,NA,NA,0,5,2,1,1,2,5,2,2,2,1500,0,0,1,22,45900,1,0,0,63000,50,50,-9,NA,2,1,2400,1,1,NA,"1360","N.A.",108900,110400,26,-9,1,2,1,1,1,0,19
"213",5100,-9,1071861,53,4,NA,3,NA,0,NA,1,1,1,2,5,2,2,3,0,3600,0,1,6,0,2,0,0,0,NA,210,-9,4,1,6,NA,1,2,NA,"","",0,3600,303,-9,2,1,1,NA,3,0,13
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",-9,4102,1024037,50,1,6,NA,2,0,10,2,1,1,3,5,3,3,3,0,0,0,1,21,16000,2,0,0,0,24,-9,50,NA,2,1,6200,1,1,NA,"N.A.","0710",16000,16000,-9,6,1,2,1,2,1,0,10
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2203,-9,1071861,54,1,3,NA,NA,0,30,2,1,1,3,5,3,3,3,0,0,0,1,22,0,2,0,0,19000,25,32,-9,NA,2,1,3301,1,1,NA,"2430","N.A.",19000,19000,39,-9,1,2,1,2,1,0,10
"219",-9,5918,1008425,27,4,1,2,2,0,15,1,5,1,3,5,3,3,3,0,0,0,3,21,0,2,0,0,25000,40,-9,999,7,2,1,5098,1,2,NA,"N.A.","5400",25000,25000,-9,233,1,2,9,1,4,1,20
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",1503,-9,1094136,39,1,1,NA,2,0,4,2,3,3,3,5,3,3,3,19000,0,0,1,21,0,2,0,0,44000,45,50,-9,NA,2,1,6203,1,1,NA,"4965","N.A.",44000,63000,6,-9,1,2,1,2,1,0,48
"222",-9,3719,1024037,56,4,3,2,NA,0,10,1,2,3,3,5,3,3,3,0,0,0,1,1,0,2,0,0,12000,25,-9,431,5,2,1,NA,1,2,NA,"N.A.","4610",12000,12000,-9,224,1,2,1,NA,4,0,10
"223",-9,7103,1041654,44,1,1,1,2,0,20,1,1,1,2,1,2,2,2,0,0,0,1,20,0,2,0,0,100000,60,-9,51,NA,2,1,NA,1,1,NA,"N.A.","3255",100000,100000,-9,6,1,1,1,NA,1,0,16
"224",2405,-9,1094136,42,1,1,NA,NA,0,35,2,1,1,3,5,3,3,3,0,0,0,1,24,0,1,0,0,107000,50,50,-9,NA,2,1,5003,1,1,NA,"1760","N.A.",107000,107000,39,-9,1,2,1,1,1,0,14
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",-9,101,1041654,28,1,2,NA,NA,0,NA,2,5,1,2,5,2,2,3,5700,0,0,1,22,0,1,0,0,40000,40,-9,615,NA,2,6,6001,1,1,NA,"N.A.","0726",40000,45700,-9,6,1,2,6,2,1,0,11
"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",6121,-9,1071861,42,4,1,2,2,0,30,1,5,1,3,5,3,3,3,0,0,0,1,13,0,2,0,0,33500,43,224,-9,6,2,1,NA,1,2,NA,"8740","N.A.",33500,33500,315,-9,1,2,1,NA,3,0,6
"230",8112,-9,1071861,40,1,1,NA,NA,200,10,2,1,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,88000,45,50,-9,NA,2,1,6000,1,1,NA,"2825","N.A.",88000,88200,36,-9,1,2,1,2,1,0,45
"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",-9,1902,1024037,41,1,1,NA,NA,0,20,2,3,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,36000,40,-9,924,NA,2,1,NA,1,1,NA,"N.A.","6230",36000,36000,-9,6,1,2,1,NA,1,0,109
"233",-9,9902,1041654,38,1,NA,1,2,0,NA,1,1,1,3,5,1,2,2,0,0,0,1,16,0,2,0,0,0,NA,-9,210,NA,2,6,NA,2,1,NA,"","",0,0,-9,6,2,2,8,NA,1,0,18
"234",-9,3732,1008425,34,5,7,4,2,0,20,1,3,1,3,5,3,3,3,0,0,0,1,15,0,2,0,0,15000,25,-9,222,7,2,1,NA,2,2,NA,"N.A.","4230",15000,15000,-9,313,2,2,8,NA,3,0,23
"235",5407,-9,1071861,29,1,2,1,2,0,50,1,5,3,3,5,3,3,3,0,0,0,1,20,0,2,0,0,50000,40,226,-9,NA,2,1,NA,2,1,NA,"2010","N.A.",50000,50000,6,-9,2,2,8,NA,1,0,19
"236",8109,-9,1094136,62,1,1,NA,NA,300,25,2,1,1,3,5,3,3,3,0,0,0,1,22,0,2,0,2100,14000,16,999,-9,NA,2,1,2310,1,1,NA,"2310","N.A.",14000,16400,26,-9,1,2,1,2,1,0,12
"237",-9,3732,1024037,23,1,1,NA,2,0,15,2,5,3,3,5,3,3,3,500,0,0,1,21,0,2,0,0,14000,35,-9,51,NA,2,1,6003,1,1,NA,"N.A.","4030",14000,14500,-9,6,1,2,1,2,1,0,15
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",7802,-9,1094136,35,1,1,NA,2,0,NA,2,5,1,3,1,1,1,2,14600,0,0,3,19,0,2,0,0,1300,40,903,-9,NA,2,3,NA,1,1,NA,"5400","N.A.",1300,15900,6,-9,2,1,2,NA,1,0,27
"240",6111,-9,1071861,48,5,1,NA,NA,0,70,2,1,1,3,5,3,3,3,6000,0,0,1,20,0,1,0,0,4000,32,210,-9,3,2,1,NA,2,2,NA,"9640","N.A.",4000,10000,303,-9,2,2,1,NA,3,0,12
"241",2206,-9,1094136,24,5,NA,1,NA,0,NA,1,5,3,2,5,2,2,3,0,0,0,2,19,0,1,0,0,0,NA,360,-9,7,2,6,NA,2,2,NA,"","",0,0,362,-9,2,2,8,NA,3,0,17
"242",-9,7113,1041654,63,1,6,NA,NA,0,NA,2,3,3,2,5,2,2,2,0,0,12700,1,20,0,1,0,15600,0,NA,-9,999,NA,1,6,NA,1,1,NA,"N.A.","0310",0,28300,-9,6,2,1,2,NA,1,0,15
"243",3503,-9,1094136,20,1,1,NA,NA,0,NA,2,5,3,2,5,2,2,3,0,0,0,1,16,0,1,0,0,980,15,290,-9,NA,2,6,NA,1,1,NA,"4020","N.A.",980,980,6,-9,1,2,1,NA,1,0,14
"244",-9,3724,1041654,64,4,4,1,NA,0,NA,1,1,1,2,1,2,2,2,0,18000,0,1,21,0,1,0,0,15000,50,-9,615,5,2,6,2414,1,2,NA,"N.A.","5800",15000,33000,-9,210,1,2,6,1,4,0,13
"245",8110,-9,1071861,30,1,5,1,NA,2000,25,1,1,3,3,5,3,3,3,0,0,0,2,21,0,1,0,0,80000,45,210,-9,NA,2,4,6203,1,1,NA,"9820","N.A.",80000,82000,1,-9,1,2,8,2,1,0,67
"246",-9,3763,1041654,65,4,1,3,NA,0,NA,1,3,1,2,1,2,2,3,0,0,0,1,1,0,2,2900,4400,2300,40,-9,226,4,2,6,NA,1,2,NA,"N.A.","4230",2300,9600,-9,312,2,1,8,NA,3,0,14
"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",-9,3748,1024037,44,1,1,1,2,0,10,1,5,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,140000,50,-9,51,NA,2,1,6201,1,1,NA,"N.A.","4800",140000,140000,-9,36,1,2,1,2,1,0,12
"250",8005,-9,1094136,24,5,1,1,2,0,NA,1,5,1,2,1,2,1,3,0,0,0,1,16,0,2,0,0,18300,25,210,-9,7,2,3,NA,2,2,NA,"4110","N.A.",18300,18300,303,-9,2,2,1,NA,3,0,16
"251",-9,1902,1008425,58,1,6,NA,NA,1000,15,2,1,1,3,5,3,3,3,0,0,0,1,20,40000,1,0,0,0,99,-9,142,NA,2,1,NA,1,1,NA,"N.A.","7630",40000,41000,-9,6,1,2,1,NA,1,0,15
"252",5405,-9,1094136,52,1,6,NA,NA,0,15,2,4,3,3,5,3,3,3,0,0,0,1,20,14000,1,0,0,0,15,50,-9,NA,2,1,NA,2,1,NA,"0220","N.A.",14000,14000,56,-9,2,2,1,NA,1,0,24
"253",2601,-9,1071861,63,5,NA,3,NA,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,1,0,1,0,9900,0,NA,210,-9,5,2,6,NA,1,2,NA,"","",0,9900,303,-9,2,1,1,NA,3,0,30
"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",-9,3708,1008425,35,4,1,1,2,0,30,1,1,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,100000,40,-9,416,5,2,1,NA,1,2,NA,"N.A.","0430",100000,100000,-9,212,1,1,1,NA,4,0,11
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",-9,7317,1024037,60,4,NA,2,NA,0,NA,1,1,1,2,5,2,2,3,7000,0,0,1,22,0,2,0,0,0,NA,-9,568,6,2,6,2102,2,2,NA,"","",0,7000,-9,448,2,2,2,1,6,0,26
"258",-9,7507,1008425,64,1,2,NA,NA,0,60,2,5,1,3,5,3,3,3,0,0,0,1,20,0,2,0,0,39000,40,-9,902,NA,2,1,NA,1,1,NA,"N.A.","4760",39000,39000,-9,6,1,2,8,NA,1,0,13
"259",-9,3709,1008425,33,1,1,1,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,21,0,2,0,0,0,NA,-9,750,NA,2,6,5501,1,1,NA,"N.A.","4760",0,0,-9,6,1,2,6,1,1,0,11
"260",3800,-9,1094136,35,1,NA,NA,2,0,NA,2,5,1,2,5,2,2,3,0,0,0,2,20,0,2,0,0,0,NA,902,-9,NA,2,6,NA,2,1,NA,"","",0,0,6,-9,2,2,2,NA,1,0,33
"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",-9,3100,1008425,46,5,NA,3,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,5,0,2,0,0,0,NA,-9,210,7,2,6,NA,2,2,NA,"","",0,0,-9,303,2,2,1,NA,3,0,44
"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
